PLAYER,TEAM,SEASON,MIN,GP,FG3_PCT,rTS,PTS,FG2A,FG3A,FGA,FTA,OREB,DREB,AST,PF,STL,TOV,BLK,x,BOX_CREATION,OFF_LOAD,cTOV
Romain Sato,SIE,2009-10,448,16,0.396,6.6000000000000005,27.266229898749252,11.882072662298986,6.003573555687909,17.885646217986896,8.63013698630137,3.6271590232281117,6.879094699225729,2.6265634306134604,5.628350208457414,3.0017867778439546,2.2513400833829658,0,0.39404865091599983,3.021027943570847,28.06420412795572,8.02210557305749
Ronnie Burrell,ARK,2009-10,377,16,0.409,0.6,20.666401168193282,12.191689897783087,3.270941192088145,15.46263108987123,6.095844948891544,4.757732643037302,8.177352980220363,2.6762246117084825,7.5826363998407,2.0815080313288195,3.4196203371830607,1.4867914509491569,0.3790762160516912,2.182415294286612,25.132018598762865,13.606628229024917
Ruben Boumtje Boumtje,EBO,2009-10,172,10,0,-5.6000000000000005,14.99708907432563,12.06287599456627,0,12.06287599456627,6.194449835047544,4.564331457403453,7.498544537162815,1.9561420531729086,9.454686590335724,2.608189404230545,7.824568212691634,1.6301183776440904,0,1.3777355715117405,25.065189608189396,31.2168722239993
Ryvon Covile,ORL,2009-10,212,10,0,3.9,22.504136789851078,15.885273028130174,0,15.885273028130174,6.3541092112520685,4.23607280750138,6.883618312189741,0.52950910093767245,9.266409266409267,0.7942636514065086,5.55984555984556,1.3237727523441811,0,1.622788416988417,25.798352184776615,21.551165438877824
Samo Udrih,ZAG,2009-10,144,6,0.5,9.3,18.331211665316516,5.832658257146165,6.665895151024188,12.498553408170352,3.332947575512094,0,4.166184469390117,5.416039810207152,7.0825135979631995,1.666473787756047,4.166184469390117,0,0.498728003997427,4.372573424952909,25.319654667282485,16.454349493058338
Sani Becirovic,COL,2009-10,253,9,0.297,-7.7,25.63704532000263,14.807603762415312,8.177333421035321,22.984937183450633,7.735315398276655,1.326054068275998,4.6411892389659934,6.630270341379991,4.199171216207327,1.768072091034664,6.188252318621325,0.221009011379333,0.296833162503028,6.073639550594729,41.89208331202391,14.771889649243505
Sarunas Jasikevicius,PAO,2009-10,111,7,0,-11.200000000000001,16.769346356123215,11.900826446280991,4.327573253193088,16.22839969947408,5.409466566491361,0.540946656649136,3.786626596543952,8.11419984973704,4.868519909842224,1.081893313298272,5.950413223140496,0,0,2.50279173553719,32.43412419008264,18.346150456437943
Sarunas Vasiliauskas,ZAL,2009-10,7,3,0,-21.6,17.821782178217823,17.821782178217823,0,17.821782178217823,17.821782178217823,0,8.910891089108912,0,8.910891089108912,0,0,0,0,0.5327306930693072,26.04426878217822,0
Sasha Kaun,CSK,2009-10,321,15,0,13.900000000000002,25.24150825802431,14.02306014334684,0,14.02306014334684,8.974758491741976,4.861327516360237,6.918043004051107,1.4957930819569962,7.665939545029605,1.6827672172016206,2.9915861639139925,2.6176378934247433,0,1.8172615144904962,23.384726837955753,12.79290617608733
Saso Ozbolt,COL,2009-10,268,10,0.317,-6.2,16.065573770491806,6.46795827123696,8.554396423248882,15.022354694485843,2.295081967213115,1.0432190760059614,4.7988077496274215,4.172876304023846,5.633383010432192,1.6691505216095381,4.172876304023846,0.20864381520119227,0.31687785423426007,2.3639808963201703,25.024970632970266,16.674849953774185
Saul Blanco,UNI,2009-10,134,9,0.5,3.5000000000000004,17.121551081282625,6.263982102908277,5.846383296047726,12.110365398956004,5.011185682326621,2.0879940343027594,2.923191648023863,2.0879940343027594,0.8351976137211036,1.6703952274422071,2.923191648023863,0,0.49711799619408104,1.1994484919063182,19.662079944643665,14.8671537103591
Scoonie Penn,OLY,2009-10,137,8,0.444,-9.3,5.737285034760337,2.049030369557263,3.688254665203074,5.737285034760337,0.8196121478229053,0.8196121478229053,0.8196121478229053,1.6392242956458105,9.42553969996341,4.507866813025979,2.4588364434687158,0,0.4223282575264842,-0.739896110505479,9.257143325994072,26.561503445283165
Sean Singletary,BSK,2009-10,147,12,0.3,-11.200000000000001,16.4256480218281,12.223738062755793,3.819918144611186,16.04365620736698,4.965893587994541,1.1459754433833558,6.111869031377896,3.4379263301500673,7.257844474761252,4.583901773533423,6.111869031377896,0,0.28712459490465,2.257085791207825,28.532779505788618,21.42051751438357
Semih Erden,FBD,2009-10,223,10,0,-3.5000000000000004,16.67289161126466,11.29453947859864,0,11.29453947859864,10.218869052065436,4.302681706132816,10.218869052065436,2.151340853066408,8.067528198999028,1.3445880331665048,6.185104952565922,2.4202584596997085,0,1.4172319862553224,24.602773324045717,25.139868872103378
Sergey Toporov,KHI,2009-10,30,7,0.25,-5.1,10.135135135135135,0,8.108108108108109,8.108108108108109,4.054054054054054,2.027027027027027,2.027027027027027,0,4.054054054054054,0,2.027027027027027,2.027027027027027,0.24984950133305311,-0.590865023505308,11.496450427112624,17.63176416823921
Sergi Vidal,RMB,2009-10,133,11,0.375,1.7999999999999998,10.854271356783917,4.522613065326633,3.618090452261306,8.140703517587939,2.713567839195979,1.809045226130653,4.522613065326633,2.2613065326633164,1.809045226130653,1.809045226130653,2.2613065326633164,0,0.35540052851893267,0.28875309649692094,13.49841826299027,16.752381565055867
Sergio Llull,RMB,2009-10,286,14,0.462,12.2,27.03615299528439,6.7066426034813995,10.898294230657275,17.604936834138673,4.820399371252256,0.41916516271758747,2.7245735576643186,6.497060022122607,5.449147115328637,3.5629038830994935,2.305408394946731,0.20958258135879373,0.46198291579025147,6.9085252096326375,31.843711493915684,7.2397603381980815
Serhat Cetin,FBD,2009-10,75,6,0.182,-6,14.358519831597606,4.786173277199202,8.774651008198536,13.56082428539774,1.595391092399734,0.797695546199867,1.595391092399734,1.595391092399734,4.786173277199202,0,7.179259915798803,0,0.18194373326277322,1.1318436279000461,23.44786779510076,30.617964833880762
Shammond Williams,UNI,2009-10,82,6,0.273,-6.9,17.11142798940721,6.160114076186597,7.529028315339173,13.68914239152577,8.213485434915462,0,4.79119983703402,8.213485434915462,4.79119983703402,2.7378284783051536,8.213485434915462,0,0.27270681352981313,5.447102897671945,35.57135406582607,23.09016805971488
Shaun Stonerook,SIE,2009-10,383,16,0.368,3.1,11.393791844187461,2.6293365794278754,5.550821667681071,8.180158247108947,3.213633597078515,1.6068167985392574,8.764455264759585,3.651856360316494,8.034083992696287,2.483262325015216,3.067559342665855,0.43822276323797926,0.3651522428744382,1.1618523530538885,16.23133307516025,18.89899818124193
Siim-Sander Vene,ZAL,2009-10,65,6,0,-12.7,11.028848608629055,5.514424304314527,5.514424304314527,11.028848608629055,3.6762828695430176,3.6762828695430176,6.433495021700281,0.9190707173857544,5.514424304314527,0,5.514424304314527,0.9190707173857544,0,0.5782278784784276,19.263573346693903,28.62617545078124
Sinan Guler,EFS,2009-10,54,9,0.429,4.9,17.635072553257178,6.224143254090769,7.261500463105897,13.485643717196664,2.0747144180302564,5.186786045075641,9.3362148811361525,4.149428836060513,15.56035813522692,1.0373572090151282,5.186786045075641,0,0.4283980604001201,3.1568378137493807,24.954514770081808,20.784960528641996
Slavko Vranes,PAR,2009-10,296,16,0,-7.000000000000001,12.559788419334872,10.331438861065783,0,10.331438861065783,5.4695852793877675,4.2541218839682635,10.331438861065783,0.20257723256991733,5.672162511957685,0.20257723256991733,5.672162511957685,5.26700804681785,0,0.6098110292048848,18.998166706263014,29.85636772040629
Sofoklis Schortsanitis,OLY,2009-10,157,13,0,8.3,33.93578566872208,19.647033808207524,0,19.647033808207524,15.00318945354029,5.35828194769296,5.35828194769296,3.2149691686157764,10.359345098873058,2.1433127790771844,6.787157133744417,1.0716563895385922,0,3.3443719753348913,37.83804714033595,17.937387488767094
Stanko Barac,BSK,2009-10,235,14,0.143,1.0999999999999999,20.508161816891416,14.308019872249822,1.6692689850958127,15.977288857345634,4.292405961674947,4.769339957416608,9.538679914833216,4.292405961674947,7.869410929737403,0.7154009936124911,2.623136976579134,2.623136976579134,0.09766280339653417,2.1778395143614877,25.26554418108642,10.382269852484686
Stefan Sinovec,PAR,2009-10,21,8,0,14.6,30.937500000000007,14.062500000000004,2.812500000000001,16.875000000000007,11.250000000000004,5.625000000000002,2.812500000000001,2.812500000000001,5.625000000000002,0,11.250000000000004,0,0,3.4121125000000014,37.62403543750001,29.901098776839575
Stefano Mancinelli,MIL,2009-10,228,10,0.263,5.6000000000000005,25.231802584507555,12.615901292253778,4.99379426151712,17.609695553770898,6.307950646126889,2.628312769219537,5.519456815361028,2.8911440461414912,7.8849383076586115,2.628312769219537,2.8911440461414912,0.26283127692195374,0.25945779313756673,2.6942327500696712,27.371072335114153,10.562772297497688
Stephane Lasme,MTA,2009-10,310,16,0,-1.3,18.95653108376767,12.457148997904467,0.18053839127397778,12.637687389178446,10.47122669389071,4.513459781849444,8.665842781150934,2.3469990865617114,9.7490731287948,3.0691526516576224,4.513459781849444,4.152382999301489,0,1.5125940465316217,24.600240974531197,18.347217763119723
Stephen Arigbabu,MAR,2009-10,9,3,0,43.7,13.09090909090909,6.545454545454545,0,6.545454545454545,0,0,0,6.545454545454545,6.545454545454545,0,0,0,0,1.2806363636363636,12.370200454545452,0
Steponas Babrauskas,LRV,2009-10,202,10,0.405,-2.1,19.40433957594258,5.266892170612985,11.642603745565546,16.909495916178532,2.217638808679152,1.6632291065093638,5.54409702169788,0.8316145532546819,8.31614553254682,0.554409702169788,3.8808679151885155,0.277204851084894,0.40499288520088345,0.7394973546614954,22.918576430709855,16.93328521918285
Stevan Milosevic,PAR,2009-10,21,3,0,-4.8,11.49241819632881,8.619313647246607,0,8.619313647246607,5.746209098164405,8.619313647246607,11.49241819632881,0,11.49241819632881,2.8731045490822025,5.746209098164405,0,0,0.47622298483639236,17.234354182761372,33.34159805020161
Stevan Nadjfeji,MAR,2009-10,203,12,0.536,14.499999999999998,23.68615840118431,6.217616580310882,8.290155440414509,14.507772020725387,5.033308660251667,4.145077720207254,4.441154700222057,2.960769800148039,7.994078460399704,1.4803849000740195,2.960769800148039,0,0.5357310218266789,3.160174175711575,24.163299517128966,12.253168479947028
Strahinja Milosevic,PAR,2009-10,111,16,0,1.7999999999999998,17.875413782726454,11.916942521817635,1.0833584110743304,13.000300932891964,5.416792055371652,4.333433644297322,7.041829671983148,1.6250376166114955,14.083659343966296,3.250075233222991,3.7917544387601563,0.5416792055371652,0,1.2048430334035518,21.255684857357807,17.83877802200108
Stratos Perperoglou,PAO,2009-10,311,15,0.5,9.700000000000001,17.753001715265867,6.560891938250428,5.789022298456261,12.349914236706688,2.508576329331046,0.5789022298456261,4.824185248713551,3.4734133790737562,6.9468267581475125,5.210120068610635,2.8945111492281304,0.771869639794168,0.49694836753354765,2.3769066954176954,20.652747292369448,14.015138558818094
Tadas Klimavicius,ZAL,2009-10,355,14,0.367,-4.2,18.246667918152806,9.461235216819974,5.068518866153557,14.52975408297353,6.75802515487141,3.8858644640510605,5.913272010512483,1.8584569175896375,3.716913835179275,0.3379012577435705,3.2100619485639195,2.0274075464614225,0.3624107429848343,1.2342503330977665,22.989678776038,13.963056986728093
Taquan Dean,BSK,2009-10,25,3,0,-39.300000000000004,4.477015323117921,2.2385076615589603,8.954030646235841,11.192538307794804,4.477015323117921,0,8.954030646235841,2.2385076615589603,11.192538307794804,4.477015323117921,2.2385076615589603,0,0,-0.13090886075949393,16.98621362225183,13.178379310069015
Taquan Dean,UNI,2009-10,212,9,0.322,-2.9000000000000004,27.703180212014132,8.179034157832746,15.566548881036514,23.745583038869256,5.012956419316843,0.5276796230859835,5.012956419316843,2.6383981154299176,5.012956419316843,2.374558303886926,2.6383981154299176,0,0.3219998882057387,2.991107546457178,32.707122461087906,8.066738731200994
Tarence Kinsey,FBD,2009-10,247,10,0.4,0.2,24.51621603398287,14.07861910862383,4.854696244353044,18.933315352976873,6.311105117658958,1.456408873305913,5.825635493223652,3.155552558829479,6.5538399298766095,2.6700829343941743,2.427348122176522,0.24273481221765222,0.39381483314975113,3.040300964194975,28.678029335444855,8.46413850053644
Terence Morris,FCB,2009-10,329,16,0.45,19.5,23.32101827015537,6.741231843716786,7.287818209423552,14.029050053140338,3.09732273900501,2.5507363732982435,10.385140948428562,1.821954552355888,3.643909104711776,2.5507363732982435,2.1863454628270658,3.2795181942405986,0.4493849840218473,1.7941917506761835,20.227530537129997,10.808761152597313
Terrell McIntyre,SIE,2009-10,431,16,0.412,5.3,25.98306460967405,6.365850829370142,12.601786335691914,18.967637165062055,4.806866952789699,0.6495766152418513,3.247883076209256,10.65305648996636,4.547036306692958,3.8974596914511075,5.06669759888644,0,0.4119972264277586,10.76082022201955,41.83313504939471,12.111685134054397
Theodoros Papaloukas,OLY,2009-10,315,13,0.353,4,14.576235319013861,7.110358692201885,3.021902444185801,10.132261136387685,4.443974182626178,0.5332769019151413,4.266215215321131,14.22071738440377,5.688286953761508,3.199661411490848,4.621733149931225,0.17775896730504712,0.3202090219022417,7.63764679744904,32.83579842515332,14.075287861405625
Tiago Splitter,BSK,2009-10,328,12,0,4.3,27.658536585365855,17.926829268292686,0,17.926829268292686,11.097560975609758,3.073170731707317,9.21951219512195,4.097560975609756,6.146341463414634,1.024390243902439,3.073170731707317,0.853658536585366,0,2.5388829268292685,30.771398853658543,9.987101159497449
Timofey Mozgov,KHI,2009-10,218,16,0,-2.8000000000000003,26.430100948302236,21.19914346895075,0,21.19914346895075,7.984092994799634,6.882838788620374,11.012542061792598,0.5506271030896299,13.765677577240748,1.3765677577240747,6.332211685530744,4.129703273172224,0,2.081948669317834,32.945919698072814,19.22001796750919
TJ Parker,ASV,2009-10,6,1,0,0,0,0,0,0,0,0,0,10.778443113772456,0,0,0,0,0,0.7922670658682636,8.65030328742515,0
Tomas Ress,SIE,2009-10,103,11,0.6,9.2,21.16279069767442,7.054263565891474,8.13953488372093,15.193798449612403,2.170542635658915,2.170542635658915,7.596899224806202,0.5426356589147288,5.426356589147287,1.627906976744186,1.0852713178294575,1.0852713178294575,0.5996499746779014,0.1025197234018338,17.71438687355014,6.126496646914195
Tomas Van Den Spiegel,RMB,2009-10,9,2,0,43.7,13.688212927756654,6.844106463878327,0,6.844106463878327,0,0,0,6.844106463878327,27.376425855513308,6.844106463878327,6.844106463878327,0,0,2.056750570342205,20.291869433460075,33.72831905074653
Tomer Ber Aven,MTA,2009-10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1942,-0.853853,-0
Tomislav Zubcic,ZAG,2009-10,125,14,0.211,-27.400000000000002,12.020836115934287,11.059169226659542,9.135835448110058,20.1950046747696,1.442500333912114,2.404167223186857,8.655002003472685,0.9616668892747428,6.731668224923199,2.404167223186857,1.9233337785494855,0.4808334446373714,0.21095454070020486,0.013224484778860734,23.483744273813354,8.190064395711328
Trajan Langdon,CSK,2009-10,475,15,0.515,14.299999999999999,28.546366794147573,8.841795024735976,8.58917230974352,17.430967334479494,6.315567874811411,1.263113574962282,4.799831584856672,2.14729307743588,3.031472579909477,2.273604434932108,3.031472579909477,0.1263113574962282,0.5148083423020531,3.1079176053971307,27.073920675241848,11.197020986626633
Travis Hansen,RMB,2009-10,216,13,0.389,-3.3000000000000003,16.914426557806365,4.991142262959254,9.982284525918509,14.973426788877767,2.2182854502041134,2.495571131479627,4.713856581683741,1.663714087653085,7.486713394438883,2.2182854502041134,1.9409997689285992,0,0.38896404920971095,0.7542249386295032,19.677528552756083,9.864042446818038
Travis Watson,ZAL,2009-10,329,13,0,6,25.159525979945304,16.955332725615314,0.1823154056517776,17.137648131267092,6.927985414767548,8.386508659981768,14.038286235186874,3.463992707383774,7.65724703737466,1.6408386508659982,5.651777575205105,1.6408386508659982,0,2.4298291704649047,30.173061676390155,18.73120346824967
Tyrone Brazelton,ARK,2009-10,46,3,0.333,-12.2,17.237083180652252,7.387321363136679,11.080982044705019,18.4683034078417,2.4624404543788927,1.2312202271894463,2.4624404543788927,2.4624404543788927,7.387321363136679,0,6.156101135947233,0,0.3329897421065442,1.8762236108281924,28.896208566241967,21.30418294093816
Uros Slokar,SIE,2009-10,4,1,0,-6.3,25.551330798479086,25.551330798479086,0,25.551330798479086,0,0,0,0,12.775665399239543,0,0,0,0,1.2817239543726235,26.467763425855512,0
Uros Slokar,COL,2009-10,184,9,0.1,-12.8,17.004970628106644,9.717126073203795,6.073203795752373,15.790329868956167,8.502485314053322,2.429281518300949,6.376863985539991,3.0366018978761864,7.895164934478084,0,3.643922277451423,0.3036601897876186,0.09954030293468463,1.5004225161658056,26.525599207056743,13.737379687475679
Vassilis Spanoulis,PAO,2009-10,354,14,0.277,-0.3,24.438996794267403,9.504054308881766,7.976617009240055,17.48067131812182,9.843484819913261,0.5091457665472374,3.0548745992834254,8.655478031303037,6.109749198566851,2.7154440882519335,5.6006034320196125,0,0.2768098221634469,6.863398581050927,38.81134657983196,14.430324957933632
Vedran Princ,ZAG,2009-10,106,8,0.214,0.2,15.33364884051112,5.111216280170373,7.950780880265025,13.061997160435398,1.1358258400378607,0.5679129200189303,3.9753904401325126,3.9753904401325126,3.9753904401325126,1.1358258400378607,3.407477520113582,0,0.21384923154196264,1.7894471738892057,21.230235609595802,16.05011636598816
Vedran Vukusic,ZAG,2009-10,299,12,0.381,3.3000000000000003,16.45668413424016,5.017281748243952,8.429033337049837,13.44631508529379,0.8027650797190322,2.2076039692273386,6.422120637752258,1.4048388895083064,6.2214293678225,0.8027650797190322,2.4082952391570966,0,0.38083359075446843,0.6034209644373847,17.69290211623122,13.611646203297312
Victor Keyru,CSK,2009-10,25,5,0.5,21.4,26.225165562913915,4.768211920529802,4.768211920529802,9.536423841059603,16.688741721854306,0,7.152317880794703,0,7.152317880794703,2.384105960264901,4.768211920529802,0,0.49157600917832067,0.6774011474162842,22.13202393960794,21.544400699822617
Victor Khryapa,CSK,2009-10,493,16,0.362,6,19.09653005372166,7.784572760752779,5.7167956211778215,13.5013683819306,4.135554279149914,1.7028752914146705,11.068689394195356,9.0009122546204,6.4465993174983955,3.8922863803763894,6.20333141872487,1.8245092408014325,0.3596256803459409,6.854597262903853,33.17606491742299,18.69821340826676
Victor Sada,FCB,2009-10,180,15,0.154,-16.1,9.995372512725591,6.3304025913928745,4.331328088847757,10.66173068024063,3.9981490050902364,1.3327163350300788,3.9981490050902364,10.328551596483113,4.331328088847757,3.6649699213327165,3.9981490050902364,0,0.15000234741821702,2.981795059037274,26.297462412144558,15.203554405476902
Victor Samnick,ASV,2009-10,103,8,0,-12.4,16.915100453661697,14.581983149708359,0.5832793259883343,15.165262475696693,9.332469215813349,2.916396629941672,9.332469215813349,1.1665586519766686,14.581983149708359,1.1665586519766686,5.24951393389501,0,0,1.1685478937135452,26.231493597537263,20.012257077072647
Vidas Ginevicius,LRV,2009-10,26,4,0.4,1.7999999999999998,16.980416929879972,2.1225521162349965,10.612760581174983,12.735312697409979,4.245104232469993,0,4.245104232469993,8.490208464939986,10.612760581174983,0,2.1225521162349965,0,0.39998032041457326,5.076383714063056,26.722981380191847,7.942796823592138
Vitaly Fridzon,KHI,2009-10,304,16,0.327,-0,20.526315789473678,5.526315789473683,10.263157894736839,15.789473684210522,5.526315789473683,2.171052631578947,5.526315789473683,6.315789473684209,7.894736842105261,1.1842105263157892,4.9342105263157885,0.39473684210526305,0.32697717925841646,4.744289644206351,31.28427235876543,15.772176094526582
Vladimir Dasic,RMB,2009-10,32,4,0.286,-12.2,25.99277978339351,14.853017019082003,12.996389891696754,27.849406910778754,3.7132542547705008,1.8566271273852504,14.853017019082003,3.7132542547705008,7.4265085095410015,1.8566271273852504,3.7132542547705008,0,0.28599870241854797,3.5463278990980087,38.51705817658123,9.640544814578279
Vladimir Golubovic,COL,2009-10,155,10,0,6.4,24.631306597671408,16.30012936610608,0,16.30012936610608,7.606727037516171,6.882276843467012,8.331177231565329,0,5.433376455368693,1.4489003880983184,7.244501940491592,1.811125485122898,0,1.894565847347995,28.246205783958604,25.647699361469073
Vladimir Lucic,PAR,2009-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,45.56962025316456,0,0,3.2214962025316454,47.87299003797469,95.18858173892416
Vladimir Micov,BSK,2009-10,110,7,0.5,10.100000000000001,14.786039453717754,6.628224582701062,2.0394537177541725,8.667678300455234,5.608497723823976,2.0394537177541725,8.15781487101669,3.059180576631259,3.5690440060698023,0.5098634294385431,1.0197268588770863,0,0.38487763031310185,1.0982533782342796,15.234780755725822,6.69341341518048
Vlado Ilievski,COL,2009-10,5,1,1,93.7,63.999999999999986,0,21.333333333333332,21.333333333333332,0,0,0,0,0,0,10.666666666666666,0,0.9999999989133714,3.7389000025015267,34.67331350178859,30.763332342368827
Von Wafer,OLY,2009-10,50,3,0.333,4,25.82024724356832,14.594052789842964,3.367858336117607,17.96191112596057,7.858336117607751,0,4.490477781490142,3.367858336117607,3.367858336117607,1.1226194453725356,8.980955562980284,0,0.3108120682133154,4.2033738012697555,35.93184060068434,24.994421139698694
Vyacheslav Zaytsev,KHI,2009-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1942,-0.853853,-0
Walter Herrmann,BSK,2009-10,108,8,0.364,4.2,17.667800804206617,7.2749768017321355,5.716053201360964,12.9910300030931,3.6374884008660677,2.0785648004948962,6.7553356016084125,1.5589236003711722,3.6374884008660677,2.0785648004948962,2.0785648004948962,0,0.36161079523802286,0.8219210903825704,18.426955979870982,11.280022607995884
William Herve,ORL,2009-10,18,3,0.333,13.700000000000001,22.02247191011236,6.292134831460673,9.43820224719101,15.730337078651683,0,0,3.1460674157303363,12.584269662921345,3.1460674157303363,3.1460674157303363,0,0,0.3329469750221842,7.862801952603759,30.790442721954378,0
Willie Solomon,FBD,2009-10,52,2,0.25,-11.700000000000001,20.55837563451777,11.421319796954316,9.137055837563452,20.55837563451777,5.710659898477158,0,2.284263959390863,3.4263959390862944,3.4263959390862944,1.1421319796954315,5.710659898477158,0,0.24994620395551054,2.716689447107285,33.29395579732131,17.152242086344735
Xavier Rabaseda,FCB,2009-10,7,3,0,-4.8,33.02752293577982,8.256880733944955,16.51376146788991,24.770642201834868,16.51376146788991,0,0,8.256880733944955,0,0,8.256880733944955,0,0,4.328001834862386,49.5807598440367,16.65339692235081
Yaniv Green,MTA,2009-10,62,12,0,2.1,17.193643953676276,9.954214920549422,0,9.954214920549422,10.85914354969028,0.9049286291408566,8.14435766226771,0.9049286291408566,11.764072178831135,0.9049286291408566,2.71478588742257,1.8098572582817132,0,0.9017051979531381,18.77043965822785,14.463091631594088
Yotam Halperin,OLY,2009-10,264,16,0.538,23.599999999999998,23.717148799394966,7.1998487426734705,5.505766685573831,12.705615428247304,4.870485914161466,0.8470410285498202,2.5411230856494607,3.8116846284741905,3.8116846284741905,2.3293628285120054,3.8116846284741905,0.4235205142749101,0.5336456122459831,4.206304375795231,24.52658495900177,15.541032862282862
Zabian Dowdell,UNI,2009-10,98,6,0.385,-11.700000000000001,24.13132694938441,17.81121751025992,7.469220246238031,25.28043775649795,4.0218878248974015,0,2.872777017783858,5.745554035567716,2.872777017783858,4.0218878248974015,5.170998632010944,0,0.38456106324470096,5.586901872509438,40.52486739698378,12.760063053027574
Zarko Rakocevic,PAR,2009-10,14,1,0,0,0,0,0,0,0,4.342581423401689,13.027744270205066,8.685162846803378,4.342581423401689,0,17.370325693606755,0,0,2.089660072376357,25.378304780458386,68.44557130144534
Zoran Planinic,CSK,2009-10,368,16,0.333,0.7000000000000001,22.305639726832794,11.39704219619194,5.861335986612997,17.258378182804936,5.210076432544886,1.628148885170277,5.535706209578942,5.047261544027858,6.34978065216408,3.256297770340554,4.884446655510831,0.1628148885170277,0.33110899148382844,4.2530858733947525,31.26166102613366,15.62439900882939
Zygimantas Janavicius,ZAL,2009-10,49,7,0,-41.099999999999994,3.693570451436388,6.155950752393981,4.9247606019151835,11.080711354309166,2.4623803009575917,0,1.2311901504787959,4.9247606019151835,12.311901504787961,1.2311901504787959,7.387140902872776,0,0,0.7871543091655264,23.807685372093022,31.028387629533533
Adam Hrycaniuk,ARK,2010-11,73,9,0,10.5,16.853625170998633,9.958960328317374,0.7660738714090287,10.725034199726403,6.12859097127223,3.064295485636115,15.321477428180577,3.064295485636115,10.725034199726403,0.7660738714090287,3.064295485636115,0,0,1.300596169630643,19.714057588235296,15.543707691433276
Adam Lapeta,ARK,2010-11,140,10,0,-14.6,9.19015340706386,9.19015340706386,0,9.19015340706386,6.792722083481984,5.594006421691046,9.19015340706386,0.3995718872636461,7.991437745272923,0.3995718872636461,2.797003210845523,3.9957188726364614,0,0.04099657509810917,15.304945801284338,18.275159201222444
Alan Anderson,FCB,2010-11,155,6,0.375,6.2,26.246381473142492,13.895143132840143,6.175619170151174,20.070762302991316,5.403666773882278,1.1579285944033453,4.631714377613381,3.473785783210036,5.7896429720167255,1.929880990672242,3.473785783210036,0.3859761981344484,0.37344359810817573,3.710092155042848,31.180216694972717,11.140993076453267
Aleks Maric,PAO,2010-11,41,4,0,15.5,29.24451665312754,19.0089358245329,0,19.0089358245329,5.848903330625508,14.62225832656377,16.084484159220146,0,10.235580828594639,7.311129163281885,2.924451665312754,1.462225832656377,0,1.9229730300568644,25.88183067181154,11.299245800637424
Aleksandar Capin,ZAL,2010-11,43,5,0.5,14.299999999999999,22.11382113821138,11.707317073170731,2.6016260162601625,14.308943089430896,5.203252032520325,2.6016260162601625,9.105691056910569,7.804878048780487,5.203252032520325,1.3008130081300813,3.9024390243902434,0,0.4309661540110178,6.866128039409995,31.26375309289359,12.482311425614757
Aleksey Savrasenko,KHI,2010-11,121,10,0,9.2,15.232861656820992,10.15524110454733,0,10.15524110454733,5.077620552273665,8.30883363099327,8.770435499381783,0.9232037367770299,11.078444841324359,1.3848056051655449,3.2312130787196045,1.8464074735540599,0,0.7651152905618905,16.860067461601872,19.164888195605165
Alessandro Tonolli,ROM,2010-11,9,4,0,-19,11.914893617021276,11.914893617021276,5.957446808510638,17.872340425531913,0,0,0,0,0,0,0,0,0,-0.03964680851063829,17.843992957446805,0
Alexey Shved,CSK,2010-11,86,7,0.444,16.2,21.536086453106908,7.641837128521805,6.252412196063295,13.894249324585102,4.16827479737553,2.084137398687765,4.8629872636047855,5.557699729834041,6.252412196063295,1.3894249324585102,7.641837128521805,0.6947124662292551,0.44229317384571043,5.813512369500463,31.6950635055205,24.110496346507666
Ali Traore,ROM,2010-11,288,15,0,7.8,27.61270906881185,19.251114069101217,0.19445569766768908,19.44556976676891,7.972683604375253,3.8891139533537813,7.194860813704496,0.9722784883384453,6.028126627698362,1.5556455813415127,4.08356965102147,1.7501012790092014,0,2.056360333352624,29.23662670831645,13.96730782850501
Aloysius Anagonye,COL,2010-11,32,5,0,-2.6,21.076842655514895,15.807631991636173,0,15.807631991636173,12.294824882383688,10.538421327757447,8.782017773131207,3.512807109252483,10.538421327757447,3.512807109252483,5.269210663878724,0,0,2.006142916884474,30.555563121275483,17.24468517554446
Ander Garcia,BSK,2010-11,3,1,0,-52.300000000000004,0,18.666666666666668,0,18.666666666666668,0,0,0,0,0,0,18.666666666666668,0,0,0.6146000000000003,37.772772333333336,49.418312486938895
Andre Riddick,CHA,2010-11,167,10,0,4.2,16.81176823776643,11.768237766436503,0,11.768237766436503,7.060942659861902,6.7247072951065725,10.087060942659859,2.0174121885319716,8.405884118883215,1.3449414590213145,3.026118282797958,4.7072951065746,0,1.0999002701891318,20.200658654157905,14.980295121095427
Andrea Crosariol,ROM,2010-11,355,16,0,3.8,15.625704622322438,11.67981961668546,0.15783540022547918,11.837655016910938,4.735062006764376,4.103720405862459,8.523111612175876,2.2096956031567085,6.786922209695605,2.0518602029312296,4.892897406989855,2.367531003382188,0,1.2012994363021425,21.330180506200684,22.93884669924612
Andrea Iannilli,ROM,2010-11,2,1,0,-52.300000000000004,0,30.54545454545454,0,30.54545454545454,0,0,0,0,30.54545454545454,0,0,0,0,-1.1942,29.691601545454542,0
